STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,06/05/2021,0.04,82,91,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,07/05/2021,0.14,80,91,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,08/05/2021,1.37,82,91,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,09/05/2021,0.45,82,,76
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,10/05/2021,0.01,83,91,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,11/05/2021,1.59,84,89,76
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,12/05/2021,0.35,82,87,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,13/05/2021,0.47,84,89,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,14/05/2021,0.17,84,89,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,15/05/2021,0.21,83,90,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,16/05/2021,0.04,83,89,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,17/05/2021,0.06,85,91,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,18/05/2021,0.06,86,91,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,19/05/2021,0.05,83,93,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,20/05/2021,0.38,83,89,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,21/05/2021,0.98,79,85,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,22/05/2021,1.95,80,83,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,23/05/2021,0.87,83,88,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,24/05/2021,0.05,85,90,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,25/05/2021,0.76,82,84,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,26/05/2021,0.03,83,87,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,27/05/2021,0.01,85,88,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,28/05/2021,0,85,89,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,29/05/2021,0,85,90,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,30/05/2021,0,85,89,82
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,31/05/2021,0,85,89,82
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,01/06/2021,0,85,89,82
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,02/06/2021,0,84,90,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,03/06/2021,0,84,89,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,04/06/2021,4.22,83,87,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,05/06/2021,0.08,81,85,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,06/06/2021,0.09,83,87,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,07/06/2021,0.06,84,89,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,08/06/2021,0.02,84,89,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,09/06/2021,0,85,90,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,10/06/2021,0,85,88,82
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,11/06/2021,0,85,88,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,12/06/2021,0,85,89,82
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,13/06/2021,0,84,91,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,14/06/2021,0.19,84,88,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,15/06/2021,0,84,88,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,16/06/2021,0,84,,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,17/06/2021,0.39,84,88,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,18/06/2021,0,85,89,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,19/06/2021,0,85,89,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,20/06/2021,0,85,89,82
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,21/06/2021,0,85,90,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,22/06/2021,0,84,89,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,23/06/2021,0,84,89,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,24/06/2021,0.06,84,88,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,25/06/2021,0,84,89,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,26/06/2021,0,84,88,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,27/06/2021,0,84,88,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,28/06/2021,0,83,89,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,29/06/2021,0,83,89,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,30/06/2021,0,84,90,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,01/07/2021,0,85,90,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,02/07/2021,0.09,84,,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,03/07/2021,0,83,89,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,04/07/2021,0,84,92,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,05/07/2021,0,85,92,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,06/07/2021,0.01,84,92,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,07/07/2021,0,85,90,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,08/07/2021,0,85,,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,09/07/2021,0,84,89,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,10/07/2021,0.01,83,,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,11/07/2021,0,83,88,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,12/07/2021,0,84,88,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,13/07/2021,0,84,88,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,14/07/2021,0,84,89,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,15/07/2021,0,85,90,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,16/07/2021,0,84,89,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,17/07/2021,0,84,91,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,18/07/2021,0,84,91,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,19/07/2021,0,84,89,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,20/07/2021,0,84,89,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,21/07/2021,0,84,89,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,22/07/2021,0,84,89,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,23/07/2021,0,84,89,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,24/07/2021,0,84,89,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,25/07/2021,0,83,89,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,26/07/2021,0,83,88,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,27/07/2021,0,84,89,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,28/07/2021,0,83,89,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,29/07/2021,0,83,89,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,30/07/2021,0,84,90,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,31/07/2021,0,84,90,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,01/08/2021,0,83,89,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,02/08/2021,0,84,88,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,03/08/2021,0,83,86,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,04/08/2021,0,84,90,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,05/08/2021,0,84,89,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,06/08/2021,0,84,89,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,07/08/2021,0,83,88,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,08/08/2021,0,83,87,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,09/08/2021,0,83,89,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,10/08/2021,0.01,83,89,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,11/08/2021,0,84,89,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,12/08/2021,0,83,89,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,13/08/2021,0,83,89,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,14/08/2021,0,84,90,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,15/08/2021,0,83,88,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,16/08/2021,0,83,88,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,17/08/2021,0,83,88,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,18/08/2021,0,82,87,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,19/08/2021,0,83,89,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,20/08/2021,0,84,90,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,21/08/2021,0,83,87,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,22/08/2021,0.01,80,88,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,24/08/2021,0.1,83,90,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,25/08/2021,0.04,83,90,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,26/08/2021,0.03,84,89,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,27/08/2021,0,85,89,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,28/08/2021,0,84,89,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,29/08/2021,0,83,,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,30/08/2021,0.02,83,88,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,31/08/2021,0,84,89,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,01/09/2021,0,84,89,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,02/09/2021,0,83,87,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,03/09/2021,0.22,83,88,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,04/09/2021,0,84,90,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,05/09/2021,0,84,90,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,06/09/2021,0,83,89,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,07/09/2021,0,84,89,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,08/09/2021,0,84,90,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,09/09/2021,0,84,90,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,10/09/2021,0,84,90,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,11/09/2021,0,84,90,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,12/09/2021,0,84,89,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,13/09/2021,0,85,90,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,14/09/2021,0,85,91,82
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,15/09/2021,0,85,91,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,16/09/2021,0.01,83,89,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,17/09/2021,0,85,90,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,18/09/2021,0,85,91,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,19/09/2021,0,85,91,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,20/09/2021,0,85,92,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,21/09/2021,0,85,92,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,22/09/2021,0,86,91,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,23/09/2021,0,86,92,82
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,24/09/2021,0,84,92,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,25/09/2021,0.17,85,90,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,26/09/2021,0,84,90,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,27/09/2021,0.03,84,89,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,28/09/2021,0,82,86,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,29/09/2021,0,84,90,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,30/09/2021,0,83,89,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,01/10/2021,0.89,78,81,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,02/10/2021,0.11,82,89,73
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,03/10/2021,0,83,90,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,04/10/2021,0,81,88,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,05/10/2021,0.24,81,88,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,06/10/2021,0.39,81,87,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,07/10/2021,0,84,90,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,08/10/2021,0,84,90,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,09/10/2021,0.3,81,86,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,10/10/2021,0.11,85,89,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,11/10/2021,0.01,83,87,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,12/10/2021,0,83,88,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,13/10/2021,0,84,89,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,14/10/2021,0,85,89,81
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,15/10/2021,0,84,89,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,16/10/2021,0.08,82,88,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,17/10/2021,1.33,84,88,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,18/10/2021,0,84,89,80
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,19/10/2021,0,84,89,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,20/10/2021,0,82,89,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,21/10/2021,0.61,82,90,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,22/10/2021,0.04,82,89,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,23/10/2021,0.05,83,89,76
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,24/10/2021,0.01,83,88,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,25/10/2021,0.01,82,88,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,26/10/2021,0.43,80,88,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,27/10/2021,0.11,79,87,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,28/10/2021,0.34,79,86,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,29/10/2021,0.77,80,88,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,30/10/2021,3.91,78,86,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,31/10/2021,2.95,80,86,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,01/11/2021,0.6,80,87,76
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,02/11/2021,0.55,80,88,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,03/11/2021,1.11,80,87,76
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,04/11/2021,0.74,80,87,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,05/11/2021,0.52,80,86,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,06/11/2021,0.31,81,87,76
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,07/11/2021,1.46,80,86,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,08/11/2021,1.72,78,,73
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,11/11/2021,0,82,,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,12/11/2021,,81,86,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,13/11/2021,1.69,77,,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,14/11/2021,1.28,80,87,73
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,15/11/2021,0.98,82,86,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,16/11/2021,0,82,87,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,17/11/2021,0.02,79,86,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,18/11/2021,0.38,83,87,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,19/11/2021,0,83,87,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,20/11/2021,0,82,88,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,21/11/2021,0,82,87,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,22/11/2021,0,82,88,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,23/11/2021,0,80,90,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,24/11/2021,1.28,78,83,76
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,25/11/2021,0.06,79,84,76
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,26/11/2021,0.15,80,85,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,27/11/2021,0.01,79,86,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,28/11/2021,0.6,78,85,73
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,29/11/2021,3.46,80,89,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,30/11/2021,1.54,80,89,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,01/12/2021,0.91,81,90,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,02/12/2021,0.39,80,88,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,03/12/2021,0,81,88,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,04/12/2021,0,82,90,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,05/12/2021,0.02,83,90,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,06/12/2021,0,82,89,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,07/12/2021,0.01,81,91,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,08/12/2021,0,81,91,73
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,09/12/2021,0,81,91,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,10/12/2021,0,81,91,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,11/12/2021,0,81,92,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,12/12/2021,0,80,91,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,13/12/2021,0.76,77,83,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,14/12/2021,0.01,78,85,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,15/12/2021,0.27,79,87,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,16/12/2021,0,80,87,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,17/12/2021,0,79,87,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,18/12/2021,0,78,85,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,19/12/2021,0,79,89,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,20/12/2021,0,79,88,71
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,21/12/2021,0,79,86,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,22/12/2021,0,79,89,71
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,23/12/2021,0,77,87,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,24/12/2021,0,76,88,67
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,25/12/2021,0,77,89,68
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,26/12/2021,0,77,89,68
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,27/12/2021,0,79,90,71
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,28/12/2021,0,79,90,70
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,29/12/2021,0,79,90,71
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,30/12/2021,0,78,89,73
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,31/12/2021,0.28,79,89,72
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,01/01/2022,0.07,78,89,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,02/01/2022,0.35,78,88,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,03/01/2022,1.11,76,81,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,04/01/2022,0.27,79,86,72
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,06/01/2022,0,78,92,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,07/01/2022,0,81,90,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,08/01/2022,0,79,,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,09/01/2022,0,79,90,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,10/01/2022,0,79,,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,13/01/2022,0,81,89,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,14/01/2022,0,80,89,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,16/01/2022,0,82,93,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,17/01/2022,0,80,,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,19/01/2022,0,77,,70
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,21/01/2022,0,76,88,67
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,22/01/2022,0,75,,66
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,26/01/2022,0,78,,71
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,28/01/2022,0,77,,70
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,30/01/2022,0,79,91,76
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,31/01/2022,0,80,,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,03/02/2022,0,74,87,66
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,04/02/2022,0,80,88,67
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,08/02/2022,0,80,87,69
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,09/02/2022,0,78,90,70
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,12/02/2022,0,79,91,73
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,13/02/2022,2.24,75,,72
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,14/02/2022,0.09,79,89,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,16/02/2022,0,74,,70
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,18/02/2022,0,78,,71
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,19/02/2022,0.03,79,,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,21/02/2022,0,80,,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,22/02/2022,0,82,89,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,24/02/2022,0,79,,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,25/02/2022,0.01,84,91,72
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,27/02/2022,0.2,78,,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,28/02/2022,0,79,,72
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,03/03/2022,,81,87,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,04/03/2022,0.22,78,,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,05/03/2022,0,80,87,73
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,09/03/2022,0,80,93,72
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,10/03/2022,0,83,91,72
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,12/03/2022,0,77,90,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,14/03/2022,0,78,,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,17/03/2022,0,83,90,76
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,21/03/2022,0,85,91,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,23/03/2022,0,83,,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,26/03/2022,0,84,90,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,27/03/2022,0,81,,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,30/03/2022,0,85,91,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,31/03/2022,0,84,91,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,01/04/2022,0,83,91,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,02/04/2022,0,84,91,76
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,03/04/2022,0,83,92,76
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,04/04/2022,0,83,92,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,05/04/2022,0.26,81,91,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,06/04/2022,0.01,82,91,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,07/04/2022,0,83,92,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,08/04/2022,0.06,80,90,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,09/04/2022,0.28,81,90,73
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,10/04/2022,0.68,79,86,76
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,11/04/2022,0.33,82,89,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,12/04/2022,0.19,81,90,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,13/04/2022,0.08,82,91,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,14/04/2022,0.2,85,91,76
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,15/04/2022,0,86,91,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,16/04/2022,0,85,91,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,17/04/2022,0,80,90,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,18/04/2022,0.21,81,90,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,19/04/2022,0,85,90,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,20/04/2022,0,85,92,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,21/04/2022,0,85,92,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,22/04/2022,0,82,92,
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,23/04/2022,0.08,82,90,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,24/04/2022,0.09,84,91,76
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,25/04/2022,0,85,91,79
CEM00043424,"PUTTALAM, CE",8.033,79.833,2,26/04/2022,0,85,92,78
