HCHO_reading,Location,Current_Date,Next_Date
0.000250341700465,nuwara eliya proper,2022-05-05,2022-05-06
4.396459990675135e-05,nuwara eliya proper,2022-05-06,2022-05-07
0.0001444692009791,nuwara eliya proper,2022-05-07,2022-05-08
0.0001444692009791,nuwara eliya proper,2022-05-08,2022-05-09
0.0001499476642575,nuwara eliya proper,2022-05-09,2022-05-10
8.292099087156115e-05,nuwara eliya proper,2022-05-10,2022-05-11
8.292099087156115e-05,nuwara eliya proper,2022-05-11,2022-05-12
5.575603834023155e-05,nuwara eliya proper,2022-05-12,2022-05-13
5.575603834023155e-05,nuwara eliya proper,2022-05-13,2022-05-14
5.575603834023155e-05,nuwara eliya proper,2022-05-14,2022-05-15
5.575603834023155e-05,nuwara eliya proper,2022-05-15,2022-05-16
5.575603834023155e-05,nuwara eliya proper,2022-05-16,2022-05-17
5.575603834023155e-05,nuwara eliya proper,2022-05-17,2022-05-18
5.575603834023155e-05,nuwara eliya proper,2022-05-18,2022-05-19
5.575603834023155e-05,nuwara eliya proper,2022-05-19,2022-05-20
5.575603834023155e-05,nuwara eliya proper,2022-05-20,2022-05-21
1.2921461389845032e-05,nuwara eliya proper,2022-05-21,2022-05-22
3.722868510374568e-05,nuwara eliya proper,2022-05-22,2022-05-23
3.722868510374568e-05,nuwara eliya proper,2022-05-23,2022-05-24
3.722868510374568e-05,nuwara eliya proper,2022-05-24,2022-05-25
3.722868510374568e-05,nuwara eliya proper,2022-05-25,2022-05-26
3.722868510374568e-05,nuwara eliya proper,2022-05-26,2022-05-27
0.0001058604458348,nuwara eliya proper,2022-05-27,2022-05-28
1.745153469660295e-05,nuwara eliya proper,2022-05-28,2022-05-29
1.745153469660295e-05,nuwara eliya proper,2022-05-29,2022-05-30
1.745153469660295e-05,nuwara eliya proper,2022-05-30,2022-05-31
1.745153469660295e-05,nuwara eliya proper,2022-05-31,2022-06-01
1.745153469660295e-05,nuwara eliya proper,2022-06-01,2022-06-02
1.745153469660295e-05,nuwara eliya proper,2022-06-02,2022-06-03
0.000117836597979,nuwara eliya proper,2022-06-03,2022-06-04
0.000117836597979,nuwara eliya proper,2022-06-04,2022-06-05
0.000117836597979,nuwara eliya proper,2022-06-05,2022-06-06
1.6691337080007278e-05,nuwara eliya proper,2022-06-06,2022-06-07
1.6691337080007278e-05,nuwara eliya proper,2022-06-07,2022-06-08
1.6691337080007278e-05,nuwara eliya proper,2022-06-08,2022-06-09
1.6691337080007278e-05,nuwara eliya proper,2022-06-09,2022-06-10
5.1724889270890576e-05,nuwara eliya proper,2022-06-10,2022-06-11
5.1724889270890576e-05,nuwara eliya proper,2022-06-11,2022-06-12
0.0001270982461082,nuwara eliya proper,2022-06-12,2022-06-13
6.212188842521035e-06,nuwara eliya proper,2022-06-13,2022-06-14
0.0001887467819811,nuwara eliya proper,2022-06-14,2022-06-15
0.0001887467819811,nuwara eliya proper,2022-06-15,2022-06-16
0.0001887467819811,nuwara eliya proper,2022-06-16,2022-06-17
0.0001887467819811,nuwara eliya proper,2022-06-17,2022-06-18
7.258368100533054e-05,nuwara eliya proper,2022-06-18,2022-06-19
7.258368100533054e-05,nuwara eliya proper,2022-06-19,2022-06-20
7.258368100533054e-05,nuwara eliya proper,2022-06-20,2022-06-21
7.258368100533054e-05,nuwara eliya proper,2022-06-21,2022-06-22
0.0001283543019029,nuwara eliya proper,2022-06-22,2022-06-23
0.0001283543019029,nuwara eliya proper,2022-06-23,2022-06-24
0.0001283543019029,nuwara eliya proper,2022-06-24,2022-06-25
0.0001283543019029,nuwara eliya proper,2022-06-25,2022-06-26
0.0001283543019029,nuwara eliya proper,2022-06-26,2022-06-27
7.99317873770764e-05,nuwara eliya proper,2022-06-27,2022-06-28
7.2669880131504e-05,nuwara eliya proper,2022-06-28,2022-06-29
0.0001067624066908,nuwara eliya proper,2022-06-29,2022-06-30
0.0001067624066908,nuwara eliya proper,2022-06-30,2022-07-01
0.0001067624066908,nuwara eliya proper,2022-07-01,2022-07-02
0.0001067624066908,nuwara eliya proper,2022-07-02,2022-07-03
0.0001067624066908,nuwara eliya proper,2022-07-03,2022-07-04
0.0001067624066908,nuwara eliya proper,2022-07-04,2022-07-05
0.0001067624066908,nuwara eliya proper,2022-07-05,2022-07-06
0.0001067624066908,nuwara eliya proper,2022-07-06,2022-07-07
0.0001067624066908,nuwara eliya proper,2022-07-07,2022-07-08
0.0001067624066908,nuwara eliya proper,2022-07-08,2022-07-09
0.0001067624066908,nuwara eliya proper,2022-07-09,2022-07-10
0.0001067624066908,nuwara eliya proper,2022-07-10,2022-07-11
0.0001067624066908,nuwara eliya proper,2022-07-11,2022-07-12
0.0001067624066908,nuwara eliya proper,2022-07-12,2022-07-13
0.0001067624066908,nuwara eliya proper,2022-07-13,2022-07-14
2.683814639061548e-06,nuwara eliya proper,2022-07-14,2022-07-15
2.683814639061548e-06,nuwara eliya proper,2022-07-15,2022-07-16
0.0001247403571752,nuwara eliya proper,2022-07-16,2022-07-17
0.0001247403571752,nuwara eliya proper,2022-07-17,2022-07-18
0.0001247403571752,nuwara eliya proper,2022-07-18,2022-07-19
0.0001247403571752,nuwara eliya proper,2022-07-19,2022-07-20
4.417425824336182e-05,nuwara eliya proper,2022-07-20,2022-07-21
4.417425824336182e-05,nuwara eliya proper,2022-07-21,2022-07-22
4.417425824336182e-05,nuwara eliya proper,2022-07-22,2022-07-23
4.417425824336182e-05,nuwara eliya proper,2022-07-23,2022-07-24
4.417425824336182e-05,nuwara eliya proper,2022-07-24,2022-07-25
0.0001182333502214,nuwara eliya proper,2022-07-25,2022-07-26
8.16849287424404e-05,nuwara eliya proper,2022-07-26,2022-07-27
8.16849287424404e-05,nuwara eliya proper,2022-07-27,2022-07-28
8.16849287424404e-05,nuwara eliya proper,2022-07-28,2022-07-29
0.0002203049256151,nuwara eliya proper,2022-07-29,2022-07-30
0.0002203049256151,nuwara eliya proper,2022-07-30,2022-07-31
0.0002203049256151,nuwara eliya proper,2022-07-31,2022-08-01
0.0002203049256151,nuwara eliya proper,2022-08-01,2022-08-02
0.0002203049256151,nuwara eliya proper,2022-08-02,2022-08-03
0.0002203049256151,nuwara eliya proper,2022-08-03,2022-08-04
0.0002203049256151,nuwara eliya proper,2022-08-04,2022-08-05
0.0002203049256151,nuwara eliya proper,2022-08-05,2022-08-06
0.0002203049256151,nuwara eliya proper,2022-08-06,2022-08-07
0.0002203049256151,nuwara eliya proper,2022-08-07,2022-08-08
0.0002203049256151,nuwara eliya proper,2022-08-08,2022-08-09
4.558054726912841e-05,nuwara eliya proper,2022-08-09,2022-08-10
3.973217501027226e-05,nuwara eliya proper,2022-08-10,2022-08-11
2.924561560972201e-05,nuwara eliya proper,2022-08-11,2022-08-12
2.924561560972201e-05,nuwara eliya proper,2022-08-12,2022-08-13
2.924561560972201e-05,nuwara eliya proper,2022-08-13,2022-08-14
2.924561560972201e-05,nuwara eliya proper,2022-08-14,2022-08-15
2.924561560972201e-05,nuwara eliya proper,2022-08-15,2022-08-16
2.924561560972201e-05,nuwara eliya proper,2022-08-16,2022-08-17
9.623270204312524e-05,nuwara eliya proper,2022-08-17,2022-08-18
9.623270204312524e-05,nuwara eliya proper,2022-08-18,2022-08-19
1.718720564421172e-05,nuwara eliya proper,2022-08-19,2022-08-20
1.718720564421172e-05,nuwara eliya proper,2022-08-20,2022-08-21
1.718720564421172e-05,nuwara eliya proper,2022-08-21,2022-08-22
1.718720564421172e-05,nuwara eliya proper,2022-08-22,2022-08-23
1.718720564421172e-05,nuwara eliya proper,2022-08-23,2022-08-24
1.718720564421172e-05,nuwara eliya proper,2022-08-24,2022-08-25
1.718720564421172e-05,nuwara eliya proper,2022-08-25,2022-08-26
1.718720564421172e-05,nuwara eliya proper,2022-08-26,2022-08-27
1.718720564421172e-05,nuwara eliya proper,2022-08-27,2022-08-28
1.718720564421172e-05,nuwara eliya proper,2022-08-28,2022-08-29
1.718720564421172e-05,nuwara eliya proper,2022-08-29,2022-08-30
1.718720564421172e-05,nuwara eliya proper,2022-08-30,2022-08-31
1.718720564421172e-05,nuwara eliya proper,2022-08-31,2022-09-01
1.718720564421172e-05,nuwara eliya proper,2022-09-01,2022-09-02
1.718720564421172e-05,nuwara eliya proper,2022-09-02,2022-09-03
1.718720564421172e-05,nuwara eliya proper,2022-09-03,2022-09-04
1.718720564421172e-05,nuwara eliya proper,2022-09-04,2022-09-05
1.718720564421172e-05,nuwara eliya proper,2022-09-05,2022-09-06
1.718720564421172e-05,nuwara eliya proper,2022-09-06,2022-09-07
1.718720564421172e-05,nuwara eliya proper,2022-09-07,2022-09-08
1.718720564421172e-05,nuwara eliya proper,2022-09-08,2022-09-09
1.718720564421172e-05,nuwara eliya proper,2022-09-09,2022-09-10
1.718720564421172e-05,nuwara eliya proper,2022-09-10,2022-09-11
0.0001254914527617,nuwara eliya proper,2022-09-11,2022-09-12
0.0001616614434265,nuwara eliya proper,2022-09-12,2022-09-13
0.0001616614434265,nuwara eliya proper,2022-09-13,2022-09-14
0.0001616614434265,nuwara eliya proper,2022-09-14,2022-09-15
0.0001616614434265,nuwara eliya proper,2022-09-15,2022-09-16
0.0001151234352328,nuwara eliya proper,2022-09-16,2022-09-17
0.0001192888274775,nuwara eliya proper,2022-09-17,2022-09-18
0.0001835820291407,nuwara eliya proper,2022-09-18,2022-09-19
0.0001835820291407,nuwara eliya proper,2022-09-19,2022-09-20
5.858674842565631e-05,nuwara eliya proper,2022-09-20,2022-09-21
0.0001285863167261,nuwara eliya proper,2022-09-21,2022-09-22
6.425061752580103e-07,nuwara eliya proper,2022-09-22,2022-09-23
7.024173398645226e-05,nuwara eliya proper,2022-09-23,2022-09-24
7.024173398645226e-05,nuwara eliya proper,2022-09-24,2022-09-25
7.024173398645226e-05,nuwara eliya proper,2022-09-25,2022-09-26
7.024173398645226e-05,nuwara eliya proper,2022-09-26,2022-09-27
7.024173398645226e-05,nuwara eliya proper,2022-09-27,2022-09-28
0.0002564065213609,nuwara eliya proper,2022-09-28,2022-09-29
0.0002564065213609,nuwara eliya proper,2022-09-29,2022-09-30
0.0002564065213609,nuwara eliya proper,2022-09-30,2022-10-01
0.0002564065213609,nuwara eliya proper,2022-10-01,2022-10-02
0.0002564065213609,nuwara eliya proper,2022-10-02,2022-10-03
0.0002564065213609,nuwara eliya proper,2022-10-03,2022-10-04
0.0002564065213609,nuwara eliya proper,2022-10-04,2022-10-05
0.0002564065213609,nuwara eliya proper,2022-10-05,2022-10-06
0.0002564065213609,nuwara eliya proper,2022-10-06,2022-10-07
0.0002564065213609,nuwara eliya proper,2022-10-07,2022-10-08
0.0002564065213609,nuwara eliya proper,2022-10-08,2022-10-09
0.0002564065213609,nuwara eliya proper,2022-10-09,2022-10-10
0.0002564065213609,nuwara eliya proper,2022-10-10,2022-10-11
0.0002564065213609,nuwara eliya proper,2022-10-11,2022-10-12
0.0002564065213609,nuwara eliya proper,2022-10-12,2022-10-13
0.0002564065213609,nuwara eliya proper,2022-10-13,2022-10-14
0.0002564065213609,nuwara eliya proper,2022-10-14,2022-10-15
0.0002564065213609,nuwara eliya proper,2022-10-15,2022-10-16
0.0002564065213609,nuwara eliya proper,2022-10-16,2022-10-17
0.0002564065213609,nuwara eliya proper,2022-10-17,2022-10-18
0.0002564065213609,nuwara eliya proper,2022-10-18,2022-10-19
0.0002564065213609,nuwara eliya proper,2022-10-19,2022-10-20
0.0002564065213609,nuwara eliya proper,2022-10-20,2022-10-21
0.0002564065213609,nuwara eliya proper,2022-10-21,2022-10-22
0.0002564065213609,nuwara eliya proper,2022-10-22,2022-10-23
1.7406645847750937e-05,nuwara eliya proper,2022-10-23,2022-10-24
1.7406645847750937e-05,nuwara eliya proper,2022-10-24,2022-10-25
0.000119844259872,nuwara eliya proper,2022-10-25,2022-10-26
0.000119844259872,nuwara eliya proper,2022-10-26,2022-10-27
0.000119844259872,nuwara eliya proper,2022-10-27,2022-10-28
8.238268546685174e-05,nuwara eliya proper,2022-10-28,2022-10-29
0.0001189578536202,nuwara eliya proper,2022-10-29,2022-10-30
0.0001189578536202,nuwara eliya proper,2022-10-30,2022-10-31
0.0001189578536202,nuwara eliya proper,2022-10-31,2022-11-01
0.0001189578536202,nuwara eliya proper,2022-11-01,2022-11-02
0.0001189578536202,nuwara eliya proper,2022-11-02,2022-11-03
0.0001189578536202,nuwara eliya proper,2022-11-03,2022-11-04
0.0001189578536202,nuwara eliya proper,2022-11-04,2022-11-05
0.0001189578536202,nuwara eliya proper,2022-11-05,2022-11-06
5.114566697830727e-05,nuwara eliya proper,2022-11-06,2022-11-07
5.114566697830727e-05,nuwara eliya proper,2022-11-07,2022-11-08
5.114566697830727e-05,nuwara eliya proper,2022-11-08,2022-11-09
5.114566697830727e-05,nuwara eliya proper,2022-11-09,2022-11-10
5.114566697830727e-05,nuwara eliya proper,2022-11-10,2022-11-11
5.114566697830727e-05,nuwara eliya proper,2022-11-11,2022-11-12
5.114566697830727e-05,nuwara eliya proper,2022-11-12,2022-11-13
5.114566697830727e-05,nuwara eliya proper,2022-11-13,2022-11-14
5.114566697830727e-05,nuwara eliya proper,2022-11-14,2022-11-15
5.114566697830727e-05,nuwara eliya proper,2022-11-15,2022-11-16
5.114566697830727e-05,nuwara eliya proper,2022-11-16,2022-11-17
0.0001023922064897,nuwara eliya proper,2022-11-17,2022-11-18
0.0001697614020118,nuwara eliya proper,2022-11-18,2022-11-19
0.0001697614020118,nuwara eliya proper,2022-11-19,2022-11-20
0.0001557509200254,nuwara eliya proper,2022-11-20,2022-11-21
9.275308051321392e-05,nuwara eliya proper,2022-11-21,2022-11-22
1.1748669859532387e-05,nuwara eliya proper,2022-11-22,2022-11-23
9.189036348680028e-06,nuwara eliya proper,2022-11-23,2022-11-24
9.189036348680028e-06,nuwara eliya proper,2022-11-24,2022-11-25
2.071554628069251e-05,nuwara eliya proper,2022-11-25,2022-11-26
2.071554628069251e-05,nuwara eliya proper,2022-11-26,2022-11-27
2.071554628069251e-05,nuwara eliya proper,2022-11-27,2022-11-28
2.071554628069251e-05,nuwara eliya proper,2022-11-28,2022-11-29
1.92524272191245e-05,nuwara eliya proper,2022-11-29,2022-11-30
0.0001864792903401,nuwara eliya proper,2022-11-30,2022-12-01
0.0001864792903401,nuwara eliya proper,2022-12-01,2022-12-02
0.0001864792903401,nuwara eliya proper,2022-12-02,2022-12-03
0.0001864792903401,nuwara eliya proper,2022-12-03,2022-12-04
0.0001864792903401,nuwara eliya proper,2022-12-04,2022-12-05
4.36330277496733e-07,nuwara eliya proper,2022-12-05,2022-12-06
4.36330277496733e-07,nuwara eliya proper,2022-12-06,2022-12-07
4.36330277496733e-07,nuwara eliya proper,2022-12-07,2022-12-08
4.36330277496733e-07,nuwara eliya proper,2022-12-08,2022-12-09
4.36330277496733e-07,nuwara eliya proper,2022-12-09,2022-12-10
4.36330277496733e-07,nuwara eliya proper,2022-12-10,2022-12-11
0.0001220296782173,nuwara eliya proper,2022-12-11,2022-12-12
0.0001220296782173,nuwara eliya proper,2022-12-12,2022-12-13
0.0001220296782173,nuwara eliya proper,2022-12-13,2022-12-14
0.0001220296782173,nuwara eliya proper,2022-12-14,2022-12-15
0.0001220296782173,nuwara eliya proper,2022-12-15,2022-12-16
0.0001220296782173,nuwara eliya proper,2022-12-16,2022-12-17
0.0001220296782173,nuwara eliya proper,2022-12-17,2022-12-18
0.0001220296782173,nuwara eliya proper,2022-12-18,2022-12-19
0.0001220296782173,nuwara eliya proper,2022-12-19,2022-12-20
0.0001220296782173,nuwara eliya proper,2022-12-20,2022-12-21
0.0001220296782173,nuwara eliya proper,2022-12-21,2022-12-22
0.0001220296782173,nuwara eliya proper,2022-12-22,2022-12-23
2.0694102297580487e-05,nuwara eliya proper,2022-12-23,2022-12-24
2.0694102297580487e-05,nuwara eliya proper,2022-12-24,2022-12-25
2.0694102297580487e-05,nuwara eliya proper,2022-12-25,2022-12-26
2.0694102297580487e-05,nuwara eliya proper,2022-12-26,2022-12-27
0.0001087713243985,nuwara eliya proper,2022-12-27,2022-12-28
0.0001087713243985,nuwara eliya proper,2022-12-28,2022-12-29
8.229080866102485e-05,nuwara eliya proper,2022-12-29,2022-12-30
2.7926652034705285e-05,nuwara eliya proper,2022-12-30,2022-12-31
2.7926652034705285e-05,nuwara eliya proper,2022-12-31,2023-01-01
0.0001205282419926,nuwara eliya proper,2023-01-01,2023-01-02
6.25156020353037e-05,nuwara eliya proper,2023-01-02,2023-01-03
6.25156020353037e-05,nuwara eliya proper,2023-01-03,2023-01-04
6.25156020353037e-05,nuwara eliya proper,2023-01-04,2023-01-05
5.438356233650533e-05,nuwara eliya proper,2023-01-05,2023-01-06
5.438356233650533e-05,nuwara eliya proper,2023-01-06,2023-01-07
5.438356233650533e-05,nuwara eliya proper,2023-01-07,2023-01-08
5.438356233650533e-05,nuwara eliya proper,2023-01-08,2023-01-09
7.929815294605236e-05,nuwara eliya proper,2023-01-09,2023-01-10
4.990452893100044e-05,nuwara eliya proper,2023-01-10,2023-01-11
0.000118048266775,nuwara eliya proper,2023-01-11,2023-01-12
2.4432591727930068e-05,nuwara eliya proper,2023-01-12,2023-01-13
0.0001466773854396,nuwara eliya proper,2023-01-13,2023-01-14
0.0001466773854396,nuwara eliya proper,2023-01-14,2023-01-15
0.0001466773854396,nuwara eliya proper,2023-01-15,2023-01-16
0.0001466773854396,nuwara eliya proper,2023-01-16,2023-01-17
0.0001466773854396,nuwara eliya proper,2023-01-17,2023-01-18
0.0001428604208542,nuwara eliya proper,2023-01-18,2023-01-19
0.0001428604208542,nuwara eliya proper,2023-01-19,2023-01-20
0.0002075647494344,nuwara eliya proper,2023-01-20,2023-01-21
0.0002075647494344,nuwara eliya proper,2023-01-21,2023-01-22
0.0002075647494344,nuwara eliya proper,2023-01-22,2023-01-23
0.0002075647494344,nuwara eliya proper,2023-01-23,2023-01-24
0.0002075647494344,nuwara eliya proper,2023-01-24,2023-01-25
0.0002075647494344,nuwara eliya proper,2023-01-25,2023-01-26
0.0002075647494344,nuwara eliya proper,2023-01-26,2023-01-27
0.0002075647494344,nuwara eliya proper,2023-01-27,2023-01-28
0.0002339628027188,nuwara eliya proper,2023-01-28,2023-01-29
0.0003100065786437,nuwara eliya proper,2023-01-29,2023-01-30
0.0003100065786437,nuwara eliya proper,2023-01-30,2023-01-31
0.0003100065786437,nuwara eliya proper,2023-01-31,2023-02-01
0.0003100065786437,nuwara eliya proper,2023-02-01,2023-02-02
0.0003100065786437,nuwara eliya proper,2023-02-02,2023-02-03
0.0003100065786437,nuwara eliya proper,2023-02-03,2023-02-04
0.0003100065786437,nuwara eliya proper,2023-02-04,2023-02-05
0.0003100065786437,nuwara eliya proper,2023-02-05,2023-02-06
0.0003100065786437,nuwara eliya proper,2023-02-06,2023-02-07
0.0003100065786437,nuwara eliya proper,2023-02-07,2023-02-08
9.00140755913648e-05,nuwara eliya proper,2023-02-08,2023-02-09
0.0001312802795052,nuwara eliya proper,2023-02-09,2023-02-10
0.0001312802795052,nuwara eliya proper,2023-02-10,2023-02-11
0.0001312802795052,nuwara eliya proper,2023-02-11,2023-02-12
0.0001173322624684,nuwara eliya proper,2023-02-12,2023-02-13
4.929084967180694e-05,nuwara eliya proper,2023-02-13,2023-02-14
0.0001550600254909,nuwara eliya proper,2023-02-14,2023-02-15
0.0001174868853575,nuwara eliya proper,2023-02-15,2023-02-16
8.970042732308677e-05,nuwara eliya proper,2023-02-16,2023-02-17
9.823157884428347e-05,nuwara eliya proper,2023-02-17,2023-02-18
0.0001601960852398,nuwara eliya proper,2023-02-18,2023-02-19
0.0001601960852398,nuwara eliya proper,2023-02-19,2023-02-20
0.0001601960852398,nuwara eliya proper,2023-02-20,2023-02-21
0.0001601960852398,nuwara eliya proper,2023-02-21,2023-02-22
9.151795084325964e-05,nuwara eliya proper,2023-02-22,2023-02-23
9.151795084325964e-05,nuwara eliya proper,2023-02-23,2023-02-24
2.037989915120034e-05,nuwara eliya proper,2023-02-24,2023-02-25
0.0001117871434644,nuwara eliya proper,2023-02-25,2023-02-26
0.0001102042799001,nuwara eliya proper,2023-02-26,2023-02-27
0.0001102042799001,nuwara eliya proper,2023-02-27,2023-02-28
0.0001102042799001,nuwara eliya proper,2023-02-28,2023-03-01
0.0001102042799001,nuwara eliya proper,2023-03-01,2023-03-02
0.0001102042799001,nuwara eliya proper,2023-03-02,2023-03-03
0.0001102042799001,nuwara eliya proper,2023-03-03,2023-03-04
0.0001102042799001,nuwara eliya proper,2023-03-04,2023-03-05
0.0001102042799001,nuwara eliya proper,2023-03-05,2023-03-06
3.9183760344989445e-05,nuwara eliya proper,2023-03-06,2023-03-07
0.0001165625102963,nuwara eliya proper,2023-03-07,2023-03-08
5.482346420392371e-05,nuwara eliya proper,2023-03-08,2023-03-09
2.622156393815741e-05,nuwara eliya proper,2023-03-09,2023-03-10
2.622156393815741e-05,nuwara eliya proper,2023-03-10,2023-03-11
2.622156393815741e-05,nuwara eliya proper,2023-03-11,2023-03-12
2.622156393815741e-05,nuwara eliya proper,2023-03-12,2023-03-13
8.002027190416942e-05,nuwara eliya proper,2023-03-13,2023-03-14
8.002027190416942e-05,nuwara eliya proper,2023-03-14,2023-03-15
8.002027190416942e-05,nuwara eliya proper,2023-03-15,2023-03-16
8.002027190416942e-05,nuwara eliya proper,2023-03-16,2023-03-17
7.259952800323597e-05,nuwara eliya proper,2023-03-17,2023-03-18
9.671458566928647e-05,nuwara eliya proper,2023-03-18,2023-03-19
9.671458566928647e-05,nuwara eliya proper,2023-03-19,2023-03-20
9.671458566928647e-05,nuwara eliya proper,2023-03-20,2023-03-21
9.671458566928647e-05,nuwara eliya proper,2023-03-21,2023-03-22
0.0001791196590275,nuwara eliya proper,2023-03-22,2023-03-23
0.0001149271368518,nuwara eliya proper,2023-03-23,2023-03-24
0.0001149271368518,nuwara eliya proper,2023-03-24,2023-03-25
0.0001149271368518,nuwara eliya proper,2023-03-25,2023-03-26
0.0001149271368518,nuwara eliya proper,2023-03-26,2023-03-27
0.000126284438508,nuwara eliya proper,2023-03-27,2023-03-28
0.0001853847108086,nuwara eliya proper,2023-03-28,2023-03-29
0.000152666957256,nuwara eliya proper,2023-03-29,2023-03-30
0.000152666957256,nuwara eliya proper,2023-03-30,2023-03-31
1.5774250268855205e-05,nuwara eliya proper,2023-03-31,2023-04-01
1.5774250268855205e-05,nuwara eliya proper,2023-04-01,2023-04-02
1.5774250268855205e-05,nuwara eliya proper,2023-04-02,2023-04-03
7.191190675655544e-05,nuwara eliya proper,2023-04-03,2023-04-04
7.191190675655544e-05,nuwara eliya proper,2023-04-04,2023-04-05
7.191190675655544e-05,nuwara eliya proper,2023-04-05,2023-04-06
0.0001018085101757,nuwara eliya proper,2023-04-06,2023-04-07
5.1480111184296255e-05,nuwara eliya proper,2023-04-07,2023-04-08
5.1480111184296255e-05,nuwara eliya proper,2023-04-08,2023-04-09
4.2504283531507705e-05,nuwara eliya proper,2023-04-09,2023-04-10
3.5249961950783075e-05,nuwara eliya proper,2023-04-10,2023-04-11
7.573974978969717e-05,nuwara eliya proper,2023-04-11,2023-04-12
0.0001348430970754,nuwara eliya proper,2023-04-12,2023-04-13
0.0001310848619237,nuwara eliya proper,2023-04-13,2023-04-14
0.0001680550104216,nuwara eliya proper,2023-04-14,2023-04-15
0.0001680550104216,nuwara eliya proper,2023-04-15,2023-04-16
0.0001680550104216,nuwara eliya proper,2023-04-16,2023-04-17
5.2464554459597895e-05,nuwara eliya proper,2023-04-17,2023-04-18
5.6520401395373903e-05,nuwara eliya proper,2023-04-18,2023-04-19
8.51418169993942e-05,nuwara eliya proper,2023-04-19,2023-04-20
8.51418169993942e-05,nuwara eliya proper,2023-04-20,2023-04-21
8.51418169993942e-05,nuwara eliya proper,2023-04-21,2023-04-22
8.51418169993942e-05,nuwara eliya proper,2023-04-22,2023-04-23
0.0001135722777556,nuwara eliya proper,2023-04-23,2023-04-24
0.0001135722777556,nuwara eliya proper,2023-04-24,2023-04-25
0.0001135722777556,nuwara eliya proper,2023-04-25,2023-04-26
0.0001135722777556,nuwara eliya proper,2023-04-26,2023-04-27
0.0001621447201443,nuwara eliya proper,2023-04-27,2023-04-28
0.0001621447201443,nuwara eliya proper,2023-04-28,2023-04-29
0.0001621447201443,nuwara eliya proper,2023-04-29,2023-04-30
0.0001621447201443,nuwara eliya proper,2023-04-30,2023-05-01
0.0001621447201443,nuwara eliya proper,2023-05-01,2023-05-02
0.0001621447201443,nuwara eliya proper,2023-05-02,2023-05-03
0.0001204788806271,nuwara eliya proper,2023-05-03,2023-05-04
0.0001204788806271,nuwara eliya proper,2023-05-04,2023-05-05
0.0001204788806271,nuwara eliya proper,2023-05-05,2023-05-06
0.0001204788806271,nuwara eliya proper,2023-05-06,2023-05-07
0.0001204788806271,nuwara eliya proper,2023-05-07,2023-05-08
0.0001204788806271,nuwara eliya proper,2023-05-08,2023-05-09
0.0001204788806271,nuwara eliya proper,2023-05-09,2023-05-10
0.0001204788806271,nuwara eliya proper,2023-05-10,2023-05-11
0.0001204788806271,nuwara eliya proper,2023-05-11,2023-05-12
0.0001282602833649,nuwara eliya proper,2023-05-12,2023-05-13
5.306613230090174e-05,nuwara eliya proper,2023-05-13,2023-05-14
9.005913490203262e-05,nuwara eliya proper,2023-05-14,2023-05-15
0.0001760806738793,nuwara eliya proper,2023-05-15,2023-05-16
6.6541170414871e-05,nuwara eliya proper,2023-05-16,2023-05-17
6.6541170414871e-05,nuwara eliya proper,2023-05-17,2023-05-18
6.6541170414871e-05,nuwara eliya proper,2023-05-18,2023-05-19
6.6541170414871e-05,nuwara eliya proper,2023-05-19,2023-05-20
0.0001223343026438,nuwara eliya proper,2023-05-20,2023-05-21
0.0001223343026438,nuwara eliya proper,2023-05-21,2023-05-22
0.0001223343026438,nuwara eliya proper,2023-05-22,2023-05-23
0.0001223343026438,nuwara eliya proper,2023-05-23,2023-05-24
0.0001223343026438,nuwara eliya proper,2023-05-24,2023-05-25
4.964501171995612e-05,nuwara eliya proper,2023-05-25,2023-05-26
0.0001171307445697,nuwara eliya proper,2023-05-26,2023-05-27
6.895541451950392e-05,nuwara eliya proper,2023-05-27,2023-05-28
2.6036912334896828e-05,nuwara eliya proper,2023-05-28,2023-05-29
2.6036912334896828e-05,nuwara eliya proper,2023-05-29,2023-05-30
2.6036912334896828e-05,nuwara eliya proper,2023-05-30,2023-05-31
2.6036912334896828e-05,nuwara eliya proper,2023-05-31,2023-06-01
2.6036912334896828e-05,nuwara eliya proper,2023-06-01,2023-06-02
2.6036912334896828e-05,nuwara eliya proper,2023-06-02,2023-06-03
2.6036912334896828e-05,nuwara eliya proper,2023-06-03,2023-06-04
0.000115903074776,nuwara eliya proper,2023-06-04,2023-06-05
0.0002718774249974,nuwara eliya proper,2023-06-05,2023-06-06
0.00022234462389,nuwara eliya proper,2023-06-06,2023-06-07
0.00022234462389,nuwara eliya proper,2023-06-07,2023-06-08
0.00022234462389,nuwara eliya proper,2023-06-08,2023-06-09
6.987686114586013e-05,nuwara eliya proper,2023-06-09,2023-06-10
0.0001918024776373,nuwara eliya proper,2023-06-10,2023-06-11
0.0003100065786437,nuwara eliya proper,2023-06-11,2023-06-12
0.0003100065786437,nuwara eliya proper,2023-06-12,2023-06-13
0.0003100065786437,nuwara eliya proper,2023-06-13,2023-06-14
0.0003100065786437,nuwara eliya proper,2023-06-14,2023-06-15
2.6929813425817523e-05,nuwara eliya proper,2023-06-15,2023-06-16
0.000184799265413,nuwara eliya proper,2023-06-16,2023-06-17
4.550674677587702e-05,nuwara eliya proper,2023-06-17,2023-06-18
4.550674677587702e-05,nuwara eliya proper,2023-06-18,2023-06-19
4.550674677587702e-05,nuwara eliya proper,2023-06-19,2023-06-20
